475115,592710,"","","",Ball,Bola mala,B,33014,2013-04-13T03:30:14Z,73.82,197.73,130412_203025,83.8,79.3,3.68,1.69,7.4,-1.95,0.77,0.456,-1.296,50.0,6.458,2.685,-122.676,-7.411,11.433,21.131,-35.118,24.0,-17.9,10.0,SL,0.9,14,71,75.56,1396.188,"","",35,2013_04_12_colmlb_sdnmlb_1,2013_04_12_colmlb_sdnmlb_1_35,"","","",""
112526,457706,"","","","In play, no out","En juego, no out",X,33043,2013-04-13T03:30:43Z,93.56,136.43,130412_203039,93.2,84.5,3.41,1.5,-2.41,-4.33,0.272,2.874,-0.729,50.0,5.688,4.831,-136.496,-4.268,-11.525,34.843,-17.436,23.7,29.1,4.7,FF,0.819,3,36,218.024,1988.555,"","",35,2013_04_12_detmlb_oakmlb_1,2013_04_12_detmlb_oakmlb_1_35,"","","",""
112526,543108,457706,"","",Ball,Bola mala,B,33132,2013-04-13T03:31:32Z,119.31,116.57,130412_203129,86.6,79.5,3.1,1.5,-2.74,-5.3,-0.534,3.703,-1.281,50.0,5.838,4.093,-126.875,-1.416,-11.129,26.756,-19.645,23.8,27.3,5.6,FF,0.897,11,53,221.612,1916.233,"","",36,2013_04_12_detmlb_oakmlb_1,2013_04_12_detmlb_oakmlb_1_36,"","","",""
112526,543108,457706,"","","In play, no out","En juego, no out",X,33237,2013-04-13T03:32:37Z,125.32,173.55,130412_203234,86.2,79.4,3.1,1.5,-5.14,-8.47,-0.718,1.264,-1.298,50.0,5.534,5.503,-126.166,-4.445,-20.182,27.382,-30.588,23.8,31.2,9.3,SL,0.602,13,57,265.507,2327.882,"","",36,2013_04_12_detmlb_oakmlb_1,2013_04_12_detmlb_oakmlb_1_36,"","","",""
453286,518626,"","","",Ball,Bola mala,B,33634,2013-04-13T03:36:34Z,76.39,183.92,130412_203631,81.1,76.0,3.31,1.53,2.33,-9.78,0.724,0.97,-2.887,50.0,5.369,7.05,-118.756,-3.465,6.783,21.192,-32.356,23.9,-13.4,9.5,SL,0.737,14,70,88.463,828.943,"","",38,2013_04_12_detmlb_oakmlb_1,2013_04_12_detmlb_oakmlb_1_38,"","","",""
453286,518626,"","","",Called Strike,Strike cantado,S,33654,2013-04-13T03:36:54Z,87.55,151.97,130412_203650,91.0,84.1,3.38,1.66,-3.22,-4.18,0.402,2.27,-2.84,50.0,5.129,11.528,-132.97,-4.372,-15.765,26.87,-16.604,23.8,37.7,5.0,FF,0.854,6,35,225.356,2417.529,"","",38,2013_04_12_detmlb_oakmlb_1,2013_04_12_detmlb_oakmlb_1_38,"","","",""
453286,518626,"","","",Called Strike,Strike cantado,S,33716,2013-04-13T03:37:16Z,81.55,151.1,130412_203713,91.5,84.8,3.34,1.46,-2.65,-4.36,0.602,2.225,-2.848,50.0,5.121,11.693,-133.672,-4.344,-13.52,26.322,-17.627,23.8,31.4,4.8,FF,0.831,6,43,222.903,2155.427,"","",38,2013_04_12_detmlb_oakmlb_1,2013_04_12_detmlb_oakmlb_1_38,"","","",""
506433,346795,"","","",Ball,Bola mala,B,33733,2013-04-13T03:37:33Z,153.65,82.89,130412_203755,88.3,79.3,3.56,1.54,-2.32,9.62,-1.619,5.161,-2.408,50.0,5.418,2.756,-129.524,2.545,-3.84,33.469,-16.17,23.6,11.4,3.9,FS,0.868,11,14,193.491,1843.467,"","",37,2013_04_12_texmlb_seamlb_1,2013_04_12_texmlb_seamlb_1_37,"","","",""
453286,518626,"","","","In play, out(s)","En juego, out(s)",X,33820,2013-04-13T03:38:20Z,109.01,165.78,130412_203816,93.1,85.6,3.36,1.5,-2.94,-4.83,-0.269,1.585,-2.911,50.0,4.866,9.87,-136.096,-5.111,-14.891,30.059,-19.88,23.8,31.3,5.3,FF,0.876,7,45,230.456,2058.467,"","",38,2013_04_12_detmlb_oakmlb_1,2013_04_12_detmlb_oakmlb_1_38,"","","",""
506433,424726,"","","",Called Strike,Strike cantado,S,33944,2013-04-13T03:39:44Z,73.82,128.65,130412_204006,76.7,69.8,3.6,1.56,7.99,-4.32,0.691,3.21,-2.32,50.0,5.398,4.342,-112.299,3.73,9.978,24.512,-37.5,23.7,-16.4,12.5,SL,0.913,3,79,61.907,1461.191,"","",38,2013_04_12_texmlb_seamlb_1,2013_04_12_texmlb_seamlb_1_38,"","","",""
