pitcher_id,batter_id,on_1b,on_2b,on_3b,des,des_es,s_or_ball,tfs,tfs_zulu,x,y,sv_id,start_speed,end_speed,sz_top,sz_bot,pfx_x,pfx_z,px,pz,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,break_y,break_angle,break_length,pitch_type,type_confidence,zone,nasty,spin_dir,spin_rate,cc,mt,num,game_id,game_id_num,inning,inning_num,away_team,home_team
502239,136860,"","","",Swinging Strike,Strike tirándole,S,15928,2013-04-03T01:59:28Z,94.42,181.33,130402_185928,79.4,74.5,3.59,1.5,5.4,-9.81,0.167,1.012,-2.117,50.0,6.421,3.634,-116.407,-2.506,7.398,22.286,-45.534,23.9,-9.7,13.8,CU,0.909,14,14,28.974,1903.295,"","",9,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_9,"","","",""
502239,136860,"","","",Ball,Bola mala,B,15946,2013-04-03T01:59:46Z,95.28,119.16,130402_185946,91.0,84.9,3.64,1.59,-7.09,3.94,0.172,3.596,-1.758,50.0,6.489,7.553,-133.271,-2.953,-12.94,24.718,-24.911,23.9,24.5,6.2,SI,0.89,2,33,240.695,1615.363,"","",9,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_9,"","","",""
502239,136860,"","","",Called Strike,Strike cantado,S,15959,2013-04-03T01:59:59Z,81.55,148.51,130402_185959,90.8,84.6,3.64,1.67,-7.76,7.4,0.559,2.324,-1.616,50.0,6.355,8.39,-132.665,-7.064,-14.022,24.725,-18.73,23.9,32.1,5.3,SI,0.928,9,49,226.205,2124.332,"","",9,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_9,"","","",""
502239,425877,"","","",Called Strike,Strike cantado,S,20029,2013-04-03T02:00:29Z,77.25,146.79,130402_190030,92.0,85.4,3.49,1.5,-8.99,5.43,0.708,2.443,-2.035,50.0,6.095,10.418,-134.383,-5.581,-16.583,26.619,-22.078,23.8,32.3,6.0,SI,0.89,6,57,238.666,2095.972,"","",10,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_10,"","","",""
502239,425877,"","","",Ball,Bola mala,B,20044,2013-04-03T02:00:44Z,35.19,182.19,130402_190044,89.1,83.3,3.61,1.5,-1.12,3.27,1.999,0.948,-2.166,50.0,5.807,11.108,-129.967,-7.386,-1.936,24.641,-26.458,23.9,0.1,6.5,SL,0.912,14,16,198.71,673.664,"","",10,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_10,"","","",""
502239,425877,"","","",Ball,Bola mala,B,20100,2013-04-03T02:01:00Z,43.78,195.14,130402_190100,88.2,83.2,3.55,1.5,-0.4,1.09,1.768,0.293,-2.291,50.0,5.748,10.521,-128.706,-8.053,-0.686,22.392,-30.234,23.9,-1.5,7.5,SL,0.913,14,16,199.473,231.947,"","",10,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_10,"","","",""
502239,425877,"","","",Called Strike,Strike cantado,S,20118,2013-04-03T02:01:18Z,80.69,126.93,130402_190118,88.1,82.3,3.55,1.5,-9.77,3.82,0.589,3.312,-2.268,50.0,6.128,10.573,-128.779,-2.214,-16.685,22.458,-25.582,23.9,29.9,7.1,SI,0.92,3,56,248.441,2021.062,"","",10,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_10,"","","",""
502239,425877,"","","","In play, no out","En juego, no out",X,20133,2013-04-03T02:01:33Z,101.29,169.24,130402_190134,91.8,86.0,3.55,1.5,-10.32,3.15,0.026,1.55,-2.28,50.0,5.87,9.742,-134.145,-6.605,-19.15,24.128,-26.26,23.9,32.6,7.1,SI,0.892,8,42,252.838,2167.592,"","",10,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_10,"","","",""
502239,518614,425877,"","",Foul,Foul,S,20214,2013-04-03T02:02:14Z,103.86,169.24,130402_190215,91.3,84.7,3.14,1.5,-9.23,0.08,-0.074,1.477,-2.494,50.0,5.639,9.553,-133.458,-4.932,-16.714,27.533,-31.95,23.8,24.3,8.1,SI,0.89,13,51,269.232,1817.092,"","",11,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_11,"","","",""
502239,518614,425877,"","",Ball,Bola mala,B,20237,2013-04-03T02:02:37Z,48.07,151.1,130402_190237,86.5,81.9,3.3,1.51,2.84,5.34,1.582,2.313,-2.063,50.0,6.092,8.265,-126.488,-4.942,4.73,19.351,-23.219,24.0,-13.7,6.0,SL,0.896,14,14,152.158,1161.589,"","",11,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_11,"","","",""
502239,518614,425877,"","",Ball,Bola mala,B,20255,2013-04-03T02:02:55Z,78.97,120.88,130402_190255,91.2,85.7,3.3,1.5,-3.71,7.67,0.58,3.532,-1.637,50.0,6.428,7.19,-133.504,-4.342,-6.855,22.22,-17.929,23.9,17.0,4.3,FF,0.996,12,56,205.696,1717.911,"","",11,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_11,"","","",""
502239,518614,425877,"","","In play, out(s)","En juego, out(s)",X,20315,2013-04-03T02:03:15Z,113.3,140.74,130402_190315,84.2,78.4,3.14,1.5,-9.26,0.08,-0.398,2.765,-2.711,50.0,5.781,8.597,-123.222,-0.823,-14.39,22.121,-31.983,23.9,22.0,9.0,CH,0.911,1,39,269.24,1694.389,"","",11,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_11,"","","",""
448802,471083,"","","","In play, run(s)","En juego, carrera(s)",X,20559,2013-04-03T02:05:59Z,123.61,132.97,130402_190559,88.7,82.5,3.42,1.5,0.45,4.64,-0.701,3.001,0.214,50.0,6.181,-2.507,-130.053,-3.514,0.776,25.295,-24.088,23.8,-0.7,5.8,FC,0.917,1,66,174.52,906.163,"","",12,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_12,"","","",""
448802,501245,"","","",Ball,Bola mala,B,20648,2013-04-03T02:06:48Z,71.24,136.43,130402_190648,88.7,83.0,3.3,1.57,0.5,4.83,0.87,2.985,0.31,50.0,6.164,1.279,-129.982,-3.629,0.872,23.05,-23.699,23.9,-2.5,5.7,FC,0.899,12,73,174.127,950.923,"","",13,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_13,"","","",""
448802,501245,"","","",Foul,Foul,S,20702,2013-04-03T02:07:02Z,110.73,153.69,130402_190702,88.7,82.4,3.3,1.5,5.21,5.52,-0.329,2.147,0.227,50.0,6.076,-3.173,-129.995,-5.71,8.966,25.934,-22.604,23.8,-19.4,5.9,FT,0.867,4,43,136.867,1463.548,"","",13,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_13,"","","",""
448802,501245,"","","",Swinging Strike,Strike tirándole,S,20717,2013-04-03T02:07:17Z,89.27,174.42,130402_190718,82.0,74.0,3.3,1.5,6.85,2.8,0.364,1.302,0.216,50.0,6.092,-1.722,-120.073,-5.183,9.673,30.217,-28.147,23.7,-17.5,8.9,CH,0.908,14,48,112.603,1265.977,"","",13,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_13,"","","",""
448802,501245,"","","",Ball,Bola mala,B,20734,2013-04-03T02:07:34Z,136.48,198.59,130402_190734,84.9,79.6,3.3,1.61,-1.66,1.71,-1.04,0.258,-0.107,50.0,5.981,-1.766,-124.236,-8.122,-2.619,22.705,-29.398,23.9,5.4,7.9,SL,0.901,13,43,223.332,445.672,"","",13,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_13,"","","",""
448802,501245,"","","","In play, out(s)","En juego, out(s)",X,20751,2013-04-03T02:07:51Z,121.03,162.33,130402_190752,81.2,75.0,3.3,1.5,5.84,4.93,-0.638,1.811,-0.005,50.0,6.135,-3.264,-119.021,-4.802,8.341,23.722,-25.056,23.8,-16.6,7.7,CH,0.906,7,47,130.477,1336.595,"","",13,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_13,"","","",""
448802,572041,"","","",Called Strike,Strike cantado,S,20826,2013-04-03T02:08:26Z,97.85,151.97,130402_190826,87.9,81.5,3.32,1.32,4.51,6.91,0.064,2.27,0.145,50.0,6.086,-1.701,-128.799,-5.711,7.613,25.65,-20.436,23.8,-18.7,5.5,FF,0.899,5,38,147.035,1575.897,"","",14,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_14,"","","",""
448802,572041,"","","",Called Strike,Strike cantado,S,20841,2013-04-03T02:08:41Z,84.12,151.97,130402_190841,71.7,68.0,3.24,1.5,-6.98,-4.44,0.471,2.276,0.102,50.0,6.544,2.674,-105.111,-0.041,-7.955,14.682,-37.16,24.0,11.6,13.4,CU,0.903,6,26,302.079,1295.824,"","",14,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_14,"","","",""
448802,572041,"","","",Ball,Bola mala,B,20858,2013-04-03T02:08:58Z,123.61,188.23,130402_190858,83.9,79.6,3.28,1.45,-0.55,1.76,-0.753,0.633,-0.183,50.0,6.005,-1.222,-122.879,-7.171,-0.856,18.949,-29.339,24.0,1.9,7.8,SL,0.901,13,36,196.8,349.642,"","",14,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_14,"","","",""
448802,572041,"","","",Ball,Bola mala,B,20915,2013-04-03T02:09:15Z,118.45,206.37,130402_190916,82.4,77.5,3.36,1.5,8.03,1.96,-0.575,-1.163,-0.11,50.0,5.819,-3.6,-120.283,-10.512,11.869,21.454,-29.21,23.9,-20.1,9.0,CH,0.892,13,34,104.022,1475.532,"","",14,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_14,"","","",""
448802,572041,"","","","In play, out(s)","En juego, out(s)",X,20939,2013-04-03T02:09:39Z,89.27,126.06,130402_190939,80.8,75.0,3.44,1.5,3.94,2.9,0.336,3.354,0.109,50.0,6.214,-0.668,-118.443,-0.73,5.621,21.677,-27.962,23.8,-11.1,8.1,CH,0.908,3,43,126.846,860.354,"","",14,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_14,"","","",""
448802,460060,"","","",Called Strike,Strike cantado,S,21025,2013-04-03T02:10:25Z,115.02,151.1,130402_191026,88.5,82.0,3.03,1.32,5.59,4.38,-0.453,2.238,0.031,50.0,6.0,-3.102,-129.609,-4.838,9.545,26.165,-24.619,23.8,-19.3,6.4,FT,0.906,4,44,128.363,1362.603,"","",15,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_15,"","","",""
448802,460060,"","","",Foul,Foul,S,21038,2013-04-03T02:10:38Z,66.95,131.24,130402_191039,89.1,81.9,3.15,1.5,5.45,6.11,1.031,3.161,0.162,50.0,6.065,0.418,-130.652,-3.28,9.367,28.904,-21.595,23.8,-22.9,5.7,FT,0.898,12,73,138.478,1569.016,"","",15,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_15,"","","",""
448802,460060,"","","",Ball,Bola mala,B,21104,2013-04-03T02:11:04Z,126.18,176.14,130402_191104,87.7,82.4,3.11,1.32,4.05,5.86,-0.8,1.151,-0.094,50.0,5.899,-3.151,-128.283,-7.783,6.886,21.765,-22.145,23.9,-15.3,5.8,FF,0.922,13,68,145.527,1375.817,"","",15,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_15,"","","",""
448802,460060,"","","",Swinging Strike (Blocked),Strike tirándole (Bloqueado),S,21118,2013-04-03T02:11:18Z,143.35,187.37,130402_191119,83.7,79.7,3.15,1.5,-1.0,0.31,-1.358,0.8,-0.233,50.0,5.956,-2.433,-122.546,-6.167,-1.572,17.644,-31.617,24.0,3.3,8.3,SL,0.902,13,16,250.489,197.441,"","",15,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_15,"","","",""
502239,518902,"","","",Ball,Bola mala,B,21423,2013-04-03T02:14:23Z,78.97,168.37,130402_191423,91.5,84.8,3.49,1.5,-9.22,4.67,0.66,1.496,-1.506,50.0,6.358,8.893,-133.592,-8.382,-16.747,27.464,-23.618,23.8,30.8,6.6,SI,0.891,14,64,242.937,2042.298,"","",16,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_16,"","","",""
502239,518902,"","","",Ball,Bola mala,B,21437,2013-04-03T02:14:37Z,42.06,189.96,130402_191438,86.8,81.6,3.57,1.5,2.24,2.62,1.791,0.535,-1.874,50.0,6.047,8.488,-126.812,-8.351,3.698,22.894,-27.784,23.9,-9.7,7.3,SL,0.893,14,16,139.891,656.677,"","",16,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_16,"","","",""
502239,518902,"","","",Foul,Foul,S,21457,2013-04-03T02:14:57Z,80.69,155.42,130402_191457,90.8,84.7,3.57,1.5,-7.98,2.43,0.615,2.102,-2.058,50.0,5.991,9.777,-132.792,-4.986,-14.412,25.366,-27.707,23.9,23.9,7.0,SI,0.891,9,51,252.779,1648.441,"","",16,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_16,"","","",""
502239,518902,"","","","In play, no out","En juego, no out",X,21520,2013-04-03T02:15:20Z,107.3,136.43,130402_191521,91.6,85.0,3.57,1.5,-7.83,4.6,-0.258,2.926,-1.465,50.0,6.332,5.909,-134.095,-4.588,-14.361,27.038,-23.662,23.8,28.3,6.2,SI,0.921,1,40,239.343,1806.143,"","",16,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_16,"","","",""
502239,448802,518902,"","",Foul Bunt,Toque de foul,S,21604,2013-04-03T02:16:04Z,91.85,166.65,130402_191604,89.1,83.7,3.45,1.5,-7.95,1.93,0.264,1.545,-2.577,50.0,5.678,10.048,-130.249,-5.167,-13.918,22.553,-28.729,23.9,22.6,7.4,SI,0.91,9,57,256.097,1597.044,"","",17,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_17,"","","",""
502239,448802,518902,"","",Foul Bunt,Toque de foul,S,21629,2013-04-03T02:16:29Z,104.72,151.97,130402_191629,89.9,84.4,3.45,1.5,-7.83,1.83,-0.132,2.232,-2.617,50.0,5.728,9.173,-131.498,-3.642,-13.972,22.762,-28.833,23.9,23.0,7.2,SI,0.908,5,33,256.552,1584.951,"","",17,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_17,"","","",""
502239,448802,518902,"","",Missed Bunt,Toque fallado,S,21706,2013-04-03T02:17:06Z,162.23,164.92,130402_191707,83.9,79.0,3.45,1.5,-8.35,-1.44,-1.902,1.728,-2.356,50.0,6.247,3.767,-122.993,-4.016,-12.991,20.938,-34.337,23.9,19.5,9.6,CH,0.921,13,27,279.453,1553.468,"","",17,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_17,"","","",""
502239,445055,518902,"","",Foul,Foul,S,21750,2013-04-03T02:17:50Z,135.62,154.56,130402_191750,88.2,82.5,3.47,1.5,-9.25,0.09,-1.059,2.114,-2.683,50.0,5.659,7.252,-129.168,-2.862,-15.832,23.523,-31.949,23.9,24.2,8.4,SI,0.926,13,67,269.186,1778.39,"","",18,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_18,"","","",""
502239,445055,518902,"","",Ball,Bola mala,B,21835,2013-04-03T02:18:35Z,68.67,179.6,130402_191835,92.5,85.6,3.47,1.5,-8.3,8.3,0.966,1.011,-1.849,50.0,6.135,10.388,-134.795,-10.527,-15.36,27.856,-16.75,23.8,35.3,5.1,SI,0.88,14,54,224.88,2342.823,"","",18,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_18,"","","",""
502239,445055,518902,"","",Foul,Foul,S,21939,2013-04-03T02:19:39Z,72.96,152.83,130402_191940,90.7,85.3,3.47,1.5,-1.49,4.53,0.864,2.209,-2.092,50.0,6.069,8.319,-132.631,-5.679,-2.708,22.739,-23.855,23.9,3.2,5.5,FF,0.865,14,53,198.03,956.971,"","",18,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_18,"","","",""
502239,445055,518902,"","",Called Strike,Strike cantado,S,22023,2013-04-03T02:20:23Z,84.98,134.7,130402_192024,90.8,84.7,3.47,1.5,-8.51,6.12,0.552,3.036,-1.665,50.0,6.384,8.771,-132.787,-4.853,-15.425,24.347,-21.011,23.9,32.4,5.8,SI,0.916,3,52,234.106,2080.303,"","",18,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_18,"","","",""
448802,502239,"","","",Called Strike,Strike cantado,S,22303,2013-04-03T02:23:03Z,99.57,158.01,130402_192303,87.7,82.3,3.49,1.5,0.49,5.0,0.001,1.964,0.157,50.0,6.01,-0.561,-128.451,-5.723,0.826,22.015,-23.589,23.9,-1.7,5.8,FC,0.925,8,41,174.506,974.105,"","",19,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_19,"","","",""
448802,502239,"","","",Ball,Bola mala,B,22331,2013-04-03T02:23:31Z,142.49,205.5,130402_192331,85.1,79.9,3.49,1.7,-0.63,2.66,-1.322,-0.109,-0.219,50.0,5.936,-2.523,-124.44,-9.267,-0.992,22.43,-27.886,23.9,2.7,7.5,SL,0.895,13,22,193.024,513.119,"","",19,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_19,"","","",""
448802,502239,"","","","In play, out(s)","En juego, out(s)",X,22348,2013-04-03T02:23:48Z,103.0,160.6,130402_192349,85.5,79.8,3.6,1.5,0.08,3.09,-0.091,1.879,0.003,50.0,6.132,-0.259,-125.308,-5.095,0.122,23.17,-27.137,23.9,-0.2,7.1,SL,0.896,8,26,178.614,583.341,"","",19,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_19,"","","",""
448802,467827,"","","","In play, out(s)","En juego, out(s)",X,22440,2013-04-03T02:24:40Z,106.44,173.55,130402_192441,85.3,79.4,3.33,1.5,-0.09,1.98,-0.153,1.355,-0.114,50.0,6.113,-0.071,-124.942,-5.9,-0.136,24.119,-28.952,23.9,0.3,7.7,SL,0.899,13,69,182.415,374.46,"","",20,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_20,"","","",""
448802,445988,"","","",Called Strike,Strike cantado,S,22522,2013-04-03T02:25:22Z,105.58,166.65,130402_192522,87.4,81.9,3.03,1.24,-0.08,5.34,-0.14,1.594,-0.107,50.0,5.994,-0.054,-128.071,-6.647,-0.14,22.955,-23.105,23.9,0.4,5.8,FC,0.93,8,47,180.883,1027.454,"","",21,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_21,"","","",""
519105,116380,"","","",Called Strike,Strike cantado,S,22548,2013-04-03T02:25:48Z,93.56,152.83,130402_192540,87.6,81.9,3.25,1.7,-7.73,5.87,0.217,2.066,-1.246,50.0,5.854,6.291,-128.235,-5.296,-13.069,22.787,-22.176,23.9,27.5,6.2,FT,0.818,8,41,232.583,1861.602,"","",8,2013_04_02_seamlb_oakmlb_1,2013_04_02_seamlb_oakmlb_1_8,"","","",""
502239,572761,"","","",Swinging Strike,Strike tirándole,S,22835,2013-04-03T02:28:35Z,109.01,157.15,130402_192836,90.8,84.1,3.38,1.5,-11.97,5.89,-0.306,2.044,-1.834,50.0,6.147,8.1,-132.809,-6.681,-21.468,27.231,-21.525,23.8,41.0,6.8,SI,0.896,7,43,243.616,2617.792,"","",22,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_22,"","","",""
502239,572761,"","","",Ball,Bola mala,B,22851,2013-04-03T02:28:51Z,27.47,183.05,130402_192851,90.9,84.3,3.34,1.59,-9.76,12.42,2.259,0.89,-1.598,50.0,6.108,13.433,-132.15,-11.784,-17.434,25.408,-9.9,23.8,50.9,4.4,SI,0.894,14,31,218.049,3105.278,"","",22,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_22,"","","",""
502239,572761,"","","",Ball,Bola mala,B,22910,2013-04-03T02:29:10Z,34.33,181.33,130402_192910,92.1,86.2,3.34,1.5,-10.18,6.06,1.974,0.961,-1.818,50.0,5.952,13.648,-133.994,-9.393,-18.862,23.745,-20.872,23.9,36.5,6.1,SI,0.889,14,31,239.07,2380.782,"","",22,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_22,"","","",""
502239,572761,"","","",Foul,Foul,S,22929,2013-04-03T02:29:29Z,84.12,158.88,130402_192930,79.1,74.5,3.38,1.5,7.23,-8.93,0.443,1.985,-2.029,50.0,6.45,3.516,-115.968,-0.592,9.913,20.365,-44.344,23.9,-13.1,13.4,CU,0.91,9,32,39.163,1963.648,"","",22,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_22,"","","",""
502239,572761,"","","",Ball,Bola mala,B,22951,2013-04-03T02:29:51Z,169.96,183.92,130402_192951,80.7,75.9,3.26,1.5,-7.22,-1.33,-2.101,0.892,-2.205,50.0,6.042,2.446,-118.234,-4.823,-10.327,20.255,-34.01,23.9,16.0,10.2,CH,0.903,13,18,280.081,1287.038,"","",22,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_22,"","","",""
502239,572761,"","","","In play, no out","En juego, no out",X,23005,2013-04-03T02:30:05Z,93.56,157.15,130402_193006,89.5,83.9,3.38,1.5,-9.4,1.17,0.212,2.099,-2.368,50.0,5.822,9.901,-130.885,-3.92,-16.587,23.125,-30.032,23.9,26.0,7.8,SI,0.904,8,38,262.642,1853.837,Trevor Cahill had Matt Carpenter down 0-2 but could not put him away.,"",22,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_22,"","","",""
502239,501800,"","",572761,Ball,Bola mala,B,23143,2013-04-03T02:31:43Z,74.68,174.42,130402_193143,91.5,85.9,3.2,1.5,-11.08,3.01,0.695,1.227,-2.264,50.0,5.713,11.702,-133.459,-6.929,-20.399,23.017,-26.547,23.9,33.8,7.3,SI,0.892,14,75,254.578,2300.318,"","",24,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_24,"","","",""
502239,501800,"","",572761,"In play, run(s)","En juego, carrera(s)",X,23208,2013-04-03T02:32:08Z,101.29,169.24,130402_193208,91.6,85.6,3.33,1.5,-8.21,6.27,-0.095,1.509,-1.782,50.0,6.204,7.325,-133.805,-8.613,-15.1,24.833,-20.556,23.9,32.0,5.7,SI,0.924,8,44,232.424,2065.741,"Trevor Cahill has Cardinals batters hitting the ball into the ground so far, getting 4 of his 11 outs on grounders.","",24,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_24,"","","",""
502239,136860,"","","",Ball,Bola mala,B,23301,2013-04-03T02:33:01Z,90.13,178.73,130402_193302,90.8,84.4,3.68,1.72,-6.8,1.31,0.294,1.078,-2.527,50.0,5.526,9.726,-132.647,-6.006,-12.181,26.897,-29.753,23.8,18.6,7.4,SI,0.84,14,34,258.759,1358.315,"","",25,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_25,"","","",""
502239,136860,"","","",Called Strike,Strike cantado,S,23317,2013-04-03T02:33:17Z,89.27,164.06,130402_193317,84.5,78.5,3.59,1.63,-10.07,1.69,0.366,1.73,-2.343,50.0,5.788,9.82,-123.435,-3.886,-15.642,23.014,-29.473,23.8,24.8,8.7,CH,0.875,9,42,260.203,1865.676,"","",25,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_25,"","","",""
502239,136860,"","","",Swinging Strike,Strike tirándole,S,23332,2013-04-03T02:33:32Z,115.02,188.23,130402_193332,86.0,81.1,3.59,1.5,-11.19,0.6,-0.467,0.628,-2.566,50.0,5.401,8.902,-125.676,-5.726,-18.269,20.536,-31.121,23.9,28.0,8.9,SI,0.893,13,41,266.701,2112.442,"","",25,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_25,"","","",""
502239,136860,"","","",Ball,Bola mala,B,23352,2013-04-03T02:33:52Z,62.66,134.7,130402_193352,91.0,85.3,3.64,1.63,-8.97,6.36,1.163,2.934,-1.757,50.0,6.275,10.826,-132.861,-4.975,-16.388,22.522,-20.487,23.9,34.5,5.7,SI,0.904,12,58,234.505,2197.931,"","",25,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_25,"","","",""
502239,136860,"","","",Ball,Bola mala,B,23405,2013-04-03T02:34:05Z,49.79,129.52,130402_193406,90.5,84.8,3.64,1.72,-8.29,4.47,1.554,3.216,-1.555,50.0,6.347,11.032,-132.189,-3.682,-14.979,22.506,-24.019,23.9,28.2,6.2,SI,0.902,12,34,241.434,1871.801,"","",25,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_25,"","","",""
502239,425877,136860,"","",Ball,Bola mala,B,23505,2013-04-03T02:35:05Z,45.49,208.09,130402_193506,90.8,85.9,3.49,1.5,-10.13,5.27,1.703,-0.426,-2.243,50.0,5.721,13.885,-131.977,-11.925,-18.363,20.707,-22.541,24.0,34.1,6.5,SI,0.893,14,40,242.318,2279.478,"","",26,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_26,"","","",""
502239,425877,"",136860,"","In play, out(s)","En juego, out(s)",X,23543,2013-04-03T02:35:43Z,97.85,163.19,130402_193543,91.8,85.5,3.55,1.5,-9.75,4.78,0.031,1.73,-1.791,50.0,6.299,8.22,-134.118,-7.772,-17.954,26.112,-23.296,23.9,33.6,6.5,SI,0.895,8,39,243.688,2166.59,"","",26,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_26,"","","",""
448802,431094,"","","",Ball,Bola mala,B,23826,2013-04-03T02:38:26Z,89.27,190.82,130402_193827,71.3,67.3,3.11,1.32,-5.79,-5.23,0.277,0.517,0.121,50.0,6.468,1.876,-104.459,-3.12,-6.423,16.911,-37.903,23.9,9.1,14.1,CU,0.905,14,65,311.732,1195.353,"","",27,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_27,"","","",""
448802,431094,"","","",Foul,Foul,S,23859,2013-04-03T02:38:59Z,93.56,161.47,130402_193859,88.3,82.2,3.34,1.5,4.15,6.59,0.223,1.84,0.05,50.0,6.053,-0.939,-129.374,-6.729,7.087,25.036,-20.843,23.9,-17.4,5.5,FF,0.926,8,39,147.977,1498.707,"","",27,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_27,"","","",""
448802,431094,"","","",Ball,Bola mala,B,23929,2013-04-03T02:39:29Z,158.8,176.14,130402_193930,85.0,78.9,3.24,1.5,-1.13,1.64,-1.774,1.303,-0.37,50.0,6.18,-3.091,-124.482,-5.979,-1.774,24.979,-29.531,23.8,4.3,7.9,SL,0.906,13,32,213.869,370.983,"","",27,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_27,"","","",""
448802,431094,"","","",Ball,Bola mala,B,23948,2013-04-03T02:39:48Z,100.43,176.14,130402_193948,87.7,82.2,3.4,1.5,3.62,6.85,0.02,1.209,-0.158,50.0,6.004,-0.75,-128.31,-8.203,6.129,22.764,-20.502,23.9,-15.3,5.4,FF,0.914,14,37,152.297,1490.62,"","",27,2013_04_02_slnmlb_arimlb_1,2013_04_02_slnmlb_arimlb_1_27,"","","",""
